PdfType: replica
Format: lhagrid1
---
1.000000e-02 1.047129e-02 1.096478e-02 1.148154e-02 1.202264e-02 1.258925e-02 1.318257e-02 1.380384e-02 1.445440e-02 1.513561e-02 1.584893e-02 1.659587e-02 1.737801e-02 1.819701e-02 1.905461e-02 1.995262e-02 2.089296e-02 2.187762e-02 2.290868e-02 2.398833e-02 2.511886e-02 2.630268e-02 2.754229e-02 2.884032e-02 3.019952e-02 3.162278e-02 3.311311e-02 3.467369e-02 3.630781e-02 3.801894e-02 3.981072e-02 4.168694e-02 4.365158e-02 4.570882e-02 4.786301e-02 5.011872e-02 5.248075e-02 5.495409e-02 5.754399e-02 6.025596e-02 6.309573e-02 6.606934e-02 6.918310e-02 7.244360e-02 7.585776e-02 7.943282e-02 8.317638e-02 8.709636e-02 9.120108e-02 9.549926e-02 1.000000e-01 1.023293e-01 1.047129e-01 1.071519e-01 1.096478e-01 1.122018e-01 1.148154e-01 1.174898e-01 1.202264e-01 1.230269e-01 1.258925e-01 1.288250e-01 1.318257e-01 1.348963e-01 1.380384e-01 1.412538e-01 1.445440e-01 1.479108e-01 1.513561e-01 1.548817e-01 1.584893e-01 1.621810e-01 1.659587e-01 1.698244e-01 1.737801e-01 1.778279e-01 1.819701e-01 1.862087e-01 1.905461e-01 1.949845e-01 1.995262e-01 2.041738e-01 2.089296e-01 2.137962e-01 2.187762e-01 2.238721e-01 2.290868e-01 2.344229e-01 2.398833e-01 2.454709e-01 2.511886e-01 2.570396e-01 2.630268e-01 2.691535e-01 2.754229e-01 2.818383e-01 2.884032e-01 2.951209e-01 3.019952e-01 3.090295e-01 3.162278e-01 3.235937e-01 3.311311e-01 3.388442e-01 3.467369e-01 3.548134e-01 3.630781e-01 3.715352e-01 3.801894e-01 3.890451e-01 3.981072e-01 4.073803e-01 4.168694e-01 4.265795e-01 4.365158e-01 4.466836e-01 4.570882e-01 4.677351e-01 4.786301e-01 4.897788e-01 5.011872e-01 5.128614e-01 5.248075e-01 5.370318e-01 5.495409e-01 5.623413e-01 5.754399e-01 5.888437e-01 6.025596e-01 6.095369e-01 6.165950e-01 6.237348e-01 6.309573e-01 6.382635e-01 6.456542e-01 6.531306e-01 6.606934e-01 6.683439e-01 6.760830e-01 6.839116e-01 6.918310e-01 6.998420e-01 7.079458e-01 7.161434e-01 7.244360e-01 7.328245e-01 7.413102e-01 7.498942e-01 7.585776e-01 7.673615e-01 7.762471e-01 7.852356e-01 7.943282e-01 8.035261e-01 8.081649e-01 8.128305e-01 8.175230e-01 8.222426e-01 8.269895e-01 8.317638e-01 8.365656e-01 8.413951e-01 8.462526e-01 8.511380e-01 8.560517e-01 8.609938e-01 8.659643e-01 8.709636e-01 8.759917e-01 8.810489e-01 8.861352e-01 8.912509e-01 8.963962e-01 9.015711e-01 9.067760e-01 9.120108e-01 9.172759e-01 9.225714e-01 9.278975e-01 9.332543e-01 9.386420e-01 9.440609e-01 9.495110e-01 9.549926e-01 9.605058e-01 9.660509e-01 9.716280e-01 9.772372e-01 9.828789e-01 9.885531e-01 9.942601e-01 1.000000e+00 
1.000000e+00 1.053917e+00 1.112953e+00 1.177724e+00 1.248939e+00 1.327409e+00 1.414069e+00 1.510000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
-4.723933e-01  -7.777361e-01  4.873893e-01  7.991001e-01  2.972234e-01  2.718166e-01  7.989998e-01  3.322672e-01  4.873893e-01  -7.777361e-01  -4.723933e-01  
-4.723933e-01  -7.777361e-01  3.530520e-01  6.538327e-01  1.741414e-01  -3.345421e-02  6.537389e-01  2.036523e-01  3.530520e-01  -7.777361e-01  -4.723933e-01  
-4.723933e-01  -7.777361e-01  2.327037e-01  5.230698e-01  6.480896e-02  -3.021615e-01  5.229822e-01  8.886790e-02  2.327037e-01  -7.777361e-01  -4.723933e-01  
-4.723933e-01  -7.777361e-01  1.262308e-01  4.066702e-01  -3.088094e-02  -5.348713e-01  4.065886e-01  -1.219309e-02  1.262308e-01  -7.777361e-01  -4.723933e-01  
-4.723933e-01  -7.777361e-01  3.343629e-02  3.044116e-01  -1.131193e-01  -7.323516e-01  3.043359e-01  -9.972172e-02  3.343629e-02  -7.777361e-01  -4.723933e-01  
-4.723933e-01  -7.777361e-01  -4.594490e-02  2.160061e-01  -1.821656e-01  -8.955364e-01  2.159360e-01  -1.739776e-01  -4.594490e-02  -7.777361e-01  -4.723933e-01  
-4.723933e-01  -7.777361e-01  -1.122332e-01  1.411121e-01  -2.383353e-01  -1.025496e+00  1.410475e-01  -2.352762e-01  -1.122332e-01  -7.777361e-01  -4.723933e-01  
-4.723933e-01  -7.777361e-01  -1.657935e-01  7.934533e-02  -2.819889e-01  -1.123411e+00  7.928601e-02  -2.839780e-01  -1.657935e-01  -7.777361e-01  -4.723933e-01  
-4.475748e-01  -7.698021e-01  3.860401e-01  6.595967e-01  2.164488e-01  3.434262e-02  6.594926e-01  2.441514e-01  3.860401e-01  -7.698021e-01  -4.475748e-01  
-4.475748e-01  -7.698021e-01  2.566283e-01  5.199055e-01  9.853745e-02  -2.566830e-01  5.198082e-01  1.204451e-01  2.566283e-01  -7.698021e-01  -4.475748e-01  
-4.475748e-01  -7.698021e-01  1.414780e-01  3.949973e-01  -5.375866e-03  -5.105545e-01  3.949065e-01  1.083315e-02  1.414780e-01  -7.698021e-01  -4.475748e-01  
-4.475748e-01  -7.698021e-01  4.039087e-02  2.846448e-01  -9.548187e-02  -7.280352e-01  2.845604e-01  -8.487588e-02  4.039087e-02  -7.698021e-01  -4.475748e-01  
-4.475748e-01  -7.698021e-01  -4.690560e-02  1.885498e-01  -1.720460e-01  -9.100701e-01  1.884715e-01  -1.669480e-01  -4.690560e-02  -7.698021e-01  -4.475748e-01  
-4.475748e-01  -7.698021e-01  -1.207433e-01  1.063565e-01  -2.353937e-01  -1.057753e+00  1.062842e-01  -2.357092e-01  -1.207433e-01  -7.698021e-01  -4.475748e-01  
-4.475748e-01  -7.698021e-01  -1.815018e-01  3.766366e-02  -2.858987e-01  -1.172295e+00  3.759708e-02  -2.915339e-01  -1.815018e-01  -7.698021e-01  -4.475748e-01  
-4.475748e-01  -7.698021e-01  -2.295982e-01  -1.796598e-02  -3.239729e-01  -1.255005e+00  -1.802701e-02  -3.348341e-01  -2.295982e-01  -7.698021e-01  -4.475748e-01  
-4.227852e-01  -7.615596e-01  2.838757e-01  5.193370e-01  1.360858e-01  -2.030072e-01  5.192292e-01  1.556082e-01  2.838757e-01  -7.615596e-01  -4.227852e-01  
